datetime,ShortDate,Hour,DateConvert,Chicago,Temp_Farenheit
1/18/2016 14:00,1/18/2016,14,4238714,254.02,-2.434
1/18/2016 15:00,1/18/2016,15,4238715,255.08,-0.526
1/18/2016 16:00,1/18/2016,16,4238716,255.578007,0.370412514
1/18/2016 17:00,1/18/2016,17,4238717,256.82,2.606
1/18/2016 18:00,1/18/2016,18,4238718,258.99,6.512
1/18/2016 19:00,1/18/2016,19,4238719,259.1342823,6.771708097
1/18/2016 20:00,1/18/2016,20,4238720,259.92,8.186
1/18/2016 21:00,1/18/2016,21,4238721,259.9432101,8.227778117
1/18/2016 22:00,1/18/2016,22,4238722,259.97,8.276
1/18/2016 23:00,1/18/2016,23,4238723,258.804247,6.177644688
1/19/2016 0:00,1/19/2016,0,423880,258.65,5.9
1/19/2016 1:00,1/19/2016,1,423881,258.4431284,5.527631174
1/19/2016 2:00,1/19/2016,2,423882,258.17,5.036
1/19/2016 3:00,1/19/2016,3,423883,258.0168395,4.760311037
1/19/2016 4:00,1/19/2016,4,423884,257.81,4.388
1/19/2016 5:00,1/19/2016,5,423885,257.1662125,3.229182538
1/19/2016 6:00,1/19/2016,6,423886,257.37,3.596
1/19/2016 7:00,1/19/2016,7,423887,256.9601922,2.858345899
1/19/2016 8:00,1/19/2016,8,423888,256.48,1.994
1/19/2016 9:00,1/19/2016,9,423889,256.4660657,1.968918226
1/19/2016 10:00,1/19/2016,10,4238810,256.45,1.94
1/19/2016 11:00,1/19/2016,11,4238811,255.524895,0.274811063
1/19/2016 12:00,1/19/2016,12,4238812,256.05,1.22
1/19/2016 13:00,1/19/2016,13,4238813,255.9046242,0.958323576
1/19/2016 14:00,1/19/2016,14,4238814,255.72,0.626
1/19/2016 15:00,1/19/2016,15,4238815,256.6311686,2.266103489
1/19/2016 16:00,1/19/2016,16,4238816,257.84,4.442
1/19/2016 17:00,1/19/2016,17,4238817,258.6772385,5.949029257
1/19/2016 18:00,1/19/2016,18,4238818,261.79,11.552
1/19/2016 19:00,1/19/2016,19,4238819,262.7571005,13.29278097
1/19/2016 20:00,1/19/2016,20,4238820,264.01,15.548
1/19/2016 21:00,1/19/2016,21,4238821,264.270663,16.0171934
1/19/2016 22:00,1/19/2016,22,4238822,264.61,16.628
1/19/2016 23:00,1/19/2016,23,4238823,262.838621,13.43951783
1/20/2016 0:00,1/20/2016,0,423890,263.81,15.188
1/20/2016 1:00,1/20/2016,1,423891,263.9734103,15.48213848
1/20/2016 2:00,1/20/2016,2,423892,264.23,15.944
1/20/2016 3:00,1/20/2016,3,423893,264.37,16.196
1/20/2016 4:00,1/20/2016,4,423894,264.3715688,16.19882392
1/20/2016 5:00,1/20/2016,5,423895,264.65,16.7
1/20/2016 6:00,1/20/2016,6,423896,264.1,15.71
1/20/2016 7:00,1/20/2016,7,423897,264.1001547,15.71027852
1/20/2016 8:00,1/20/2016,8,423898,264.21,15.908
1/20/2016 9:00,1/20/2016,9,423899,264.09,15.692
1/20/2016 10:00,1/20/2016,10,4238910,263.6324664,14.86843952
1/20/2016 11:00,1/20/2016,11,4238911,262.64,13.082
1/20/2016 12:00,1/20/2016,12,4238912,262.4541231,12.74742159
1/20/2016 13:00,1/20/2016,13,4238913,262.26,12.398
1/20/2016 14:00,1/20/2016,14,4238914,262.4290045,12.70220816
1/20/2016 15:00,1/20/2016,15,4238915,264.32,16.106
1/20/2016 16:00,1/20/2016,16,4238916,265.34,17.942
1/20/2016 17:00,1/20/2016,17,4238917,265.3377531,17.93795555
1/20/2016 18:00,1/20/2016,18,4238918,266.42,19.886
1/20/2016 19:00,1/20/2016,19,4238919,267.16,21.218
1/20/2016 20:00,1/20/2016,20,4238920,267.136131,21.17503584
1/20/2016 21:00,1/20/2016,21,4238921,267.32,21.506
1/20/2016 22:00,1/20/2016,22,4238922,267.2476334,21.37574017
1/20/2016 23:00,1/20/2016,23,4238923,267.17,21.236
1/21/2016 0:00,1/21/2016,0,423900,265.74341,18.66813808
1/21/2016 1:00,1/21/2016,1,423901,264.26,15.998
1/21/2016 2:00,1/21/2016,2,423902,263.7836949,15.14065081
1/21/2016 3:00,1/21/2016,3,423903,263.44,14.522
1/21/2016 4:00,1/21/2016,4,423904,263.39,14.432
1/21/2016 5:00,1/21/2016,5,423905,263.3836846,14.42063236
1/21/2016 6:00,1/21/2016,6,423906,263.12,13.946
1/21/2016 7:00,1/21/2016,7,423907,262.05,12.02
1/21/2016 8:00,1/21/2016,8,423908,262.0104348,11.94878261
1/21/2016 9:00,1/21/2016,9,423909,260.92,9.986
1/21/2016 10:00,1/21/2016,10,4239010,261.88,11.714
1/21/2016 11:00,1/21/2016,11,4239011,261.8776116,11.7097009
1/21/2016 12:00,1/21/2016,12,4239012,262.52,12.866
1/21/2016 13:00,1/21/2016,13,4239013,262.5212064,12.86817159
1/21/2016 14:00,1/21/2016,14,4239014,263.0641032,13.84538579
1/21/2016 15:00,1/21/2016,15,4239015,263.77,15.116
1/21/2016 16:00,1/21/2016,16,4239016,265.3944775,18.04005951
1/21/2016 17:00,1/21/2016,17,4239017,267.36,21.578
1/21/2016 18:00,1/21/2016,18,4239018,269.79,25.952
1/21/2016 19:00,1/21/2016,19,4239019,269.8348382,26.03270874
1/21/2016 20:00,1/21/2016,20,4239020,270.27,26.816
1/21/2016 21:00,1/21/2016,21,4239021,270.5929814,27.39736646
1/21/2016 22:00,1/21/2016,22,4239022,270.99,28.112
1/21/2016 23:00,1/21/2016,23,4239023,268.2861198,23.24501558
1/22/2016 0:00,1/22/2016,0,423910,268.7,23.99
1/22/2016 1:00,1/22/2016,1,423911,267.7343521,22.25183384
1/22/2016 2:00,1/22/2016,2,423912,266.3,19.67
1/22/2016 3:00,1/22/2016,3,423913,265.8907381,18.9333286
1/22/2016 4:00,1/22/2016,4,423914,265.35,17.96
1/22/2016 5:00,1/22/2016,5,423915,264.8623387,17.08220972
1/22/2016 6:00,1/22/2016,6,423916,266.39,19.832
1/22/2016 7:00,1/22/2016,7,423917,266.7232713,20.43188826
1/22/2016 8:00,1/22/2016,8,423918,267.1,21.11
1/22/2016 9:00,1/22/2016,9,423919,267.3008236,21.4714825
1/22/2016 10:00,1/22/2016,10,4239110,267.54,21.902
1/22/2016 11:00,1/22/2016,11,4239111,267.0592105,21.03657895
1/22/2016 12:00,1/22/2016,12,4239112,268.56,23.738
1/22/2016 13:00,1/22/2016,13,4239113,268.8234164,24.21214956
1/22/2016 14:00,1/22/2016,14,4239114,269.11,24.728
1/22/2016 15:00,1/22/2016,15,4239115,269.4191657,25.28449832
1/22/2016 16:00,1/22/2016,16,4239116,269.78,25.934
1/22/2016 17:00,1/22/2016,17,4239117,270.510784,27.24941124
1/22/2016 18:00,1/22/2016,18,4239118,270.55,27.32
1/22/2016 19:00,1/22/2016,19,4239119,270.849377,27.85887854
1/22/2016 20:00,1/22/2016,20,4239120,271.18,28.454
1/22/2016 21:00,1/22/2016,21,4239121,271.3629623,28.78333212
1/22/2016 22:00,1/22/2016,22,4239122,271.57,29.156
1/22/2016 23:00,1/22/2016,23,4239123,270.5622953,27.34213159
1/23/2016 0:00,1/23/2016,0,423920,271.49,29.012
1/23/2016 1:00,1/23/2016,1,423921,271.2079755,28.50435584
1/23/2016 2:00,1/23/2016,2,423922,270.89,27.932
1/23/2016 3:00,1/23/2016,3,423923,270.5006705,27.23120687
1/23/2016 4:00,1/23/2016,4,423924,270.08,26.474
1/23/2016 5:00,1/23/2016,5,423925,269.55,25.52
1/23/2016 6:00,1/23/2016,6,423926,268.94,24.422
1/23/2016 7:00,1/23/2016,7,423927,269.16,24.818
1/23/2016 8:00,1/23/2016,8,423928,269.0913166,24.69436986
1/23/2016 9:00,1/23/2016,9,423929,269.48,25.394
1/23/2016 10:00,1/23/2016,10,4239210,269.57,25.556
1/23/2016 11:00,1/23/2016,11,4239211,269.5709297,25.55767349
1/23/2016 12:00,1/23/2016,12,4239212,269.33581,25.13445802
1/23/2016 13:00,1/23/2016,13,4239213,269.1,24.71
1/23/2016 14:00,1/23/2016,14,4239214,269.8479045,26.05622807
1/23/2016 15:00,1/23/2016,15,4239215,269.64,25.682
1/23/2016 16:00,1/23/2016,16,4239216,270.9335412,28.01037417
1/23/2016 17:00,1/23/2016,17,4239217,272.28,30.434
1/23/2016 18:00,1/23/2016,18,4239218,273.07,31.856
1/23/2016 19:00,1/23/2016,19,4239219,273.093291,31.89792374
1/23/2016 20:00,1/23/2016,20,4239220,273.21,32.108
1/23/2016 21:00,1/23/2016,21,4239221,273.3910428,32.43387708
1/23/2016 22:00,1/23/2016,22,4239222,273.59,32.792
1/23/2016 23:00,1/23/2016,23,4239223,272.5031231,30.83562149
1/24/2016 0:00,1/24/2016,0,423930,271.99,29.912
1/24/2016 1:00,1/24/2016,1,423931,271.2832336,28.63982048
1/24/2016 2:00,1/24/2016,2,423932,270.49,27.212
1/24/2016 3:00,1/24/2016,3,423933,270.202457,26.69442268
1/24/2016 4:00,1/24/2016,4,423934,269.89,26.132
1/24/2016 5:00,1/24/2016,5,423935,268.9,24.35
1/24/2016 6:00,1/24/2016,6,423936,268.79,24.152
1/24/2016 7:00,1/24/2016,7,423937,268.59,23.792
1/24/2016 8:00,1/24/2016,8,423938,268.49,23.612
1/24/2016 9:00,1/24/2016,9,423939,268.6,23.81
1/24/2016 10:00,1/24/2016,10,4239310,268.6020186,23.81363353
1/24/2016 11:00,1/24/2016,11,4239311,268.82,24.206
1/24/2016 12:00,1/24/2016,12,4239312,269.1,24.71
1/24/2016 13:00,1/24/2016,13,4239313,269.0439859,24.60917461
1/24/2016 14:00,1/24/2016,14,4239314,268.92,24.386
1/24/2016 15:00,1/24/2016,15,4239315,269.4699099,25.37583784
1/24/2016 16:00,1/24/2016,16,4239316,270.04,26.402
1/24/2016 17:00,1/24/2016,17,4239317,272.13,30.164
1/24/2016 18:00,1/24/2016,18,4239318,272.1529803,30.20536458
1/24/2016 19:00,1/24/2016,19,4239319,272.84,31.442
1/24/2016 20:00,1/24/2016,20,4239320,272.314887,30.49679663
1/24/2016 21:00,1/24/2016,21,4239321,274.44,34.322
1/24/2016 22:00,1/24/2016,22,4239322,274.0824694,33.67844499
1/24/2016 23:00,1/24/2016,23,4239323,273.71,33.008
1/25/2016 0:00,1/25/2016,0,423940,273.0195315,31.76515663
1/25/2016 1:00,1/25/2016,1,423941,272.23,30.344
1/25/2016 2:00,1/25/2016,2,423942,271.4086772,28.86561893
1/25/2016 3:00,1/25/2016,3,423943,271.57,29.156
1/25/2016 4:00,1/25/2016,4,423944,271.3327071,28.72887272
1/25/2016 5:00,1/25/2016,5,423945,271.07,28.256
1/25/2016 6:00,1/25/2016,6,423946,270.33,26.924
1/25/2016 7:00,1/25/2016,7,423947,270.6,27.41
1/25/2016 8:00,1/25/2016,8,423948,270.594995,27.40099106
1/25/2016 9:00,1/25/2016,9,423949,270.75,27.68
1/25/2016 10:00,1/25/2016,10,4239410,270.7439746,27.66915422
1/25/2016 11:00,1/25/2016,11,4239411,270.1059873,26.52077711
1/25/2016 12:00,1/25/2016,12,4239412,271,28.13
1/25/2016 13:00,1/25/2016,13,4239413,271.02,28.166
1/25/2016 14:00,1/25/2016,14,4239414,271.0213844,28.16849193
1/25/2016 15:00,1/25/2016,15,4239415,272.81,31.388
1/25/2016 16:00,1/25/2016,16,4239416,274.24,33.962
1/25/2016 17:00,1/25/2016,17,4239417,274.2234411,33.93219402
1/25/2016 18:00,1/25/2016,18,4239418,276.07,37.256
1/25/2016 19:00,1/25/2016,19,4239419,276.5909105,38.19363896
1/25/2016 20:00,1/25/2016,20,4239420,277.24,39.362
1/25/2016 21:00,1/25/2016,21,4239421,276.8554052,38.66972938
1/25/2016 22:00,1/25/2016,22,4239422,276.35,37.76
1/25/2016 23:00,1/25/2016,23,4239423,275.4853239,36.20358293
1/26/2016 0:00,1/26/2016,0,423950,275.83,36.824
1/26/2016 1:00,1/26/2016,1,423951,276.1734248,37.44216462
1/26/2016 2:00,1/26/2016,2,423952,276.6,38.21
1/26/2016 3:00,1/26/2016,3,423953,277.2460417,39.372875
1/26/2016 4:00,1/26/2016,4,423954,278.02,40.766
1/26/2016 5:00,1/26/2016,5,423955,276.81,38.588
1/26/2016 6:00,1/26/2016,6,423956,276.7613387,38.50040967
1/26/2016 7:00,1/26/2016,7,423957,275.37,35.996
1/26/2016 8:00,1/26/2016,8,423958,273.97,33.476
1/26/2016 9:00,1/26/2016,9,423959,273.86,33.278
1/26/2016 10:00,1/26/2016,10,4239510,272.59,30.992
1/26/2016 11:00,1/26/2016,11,4239511,272.5869435,30.98649838
1/26/2016 12:00,1/26/2016,12,4239512,272.42,30.686
1/26/2016 13:00,1/26/2016,13,4239513,272.4197088,30.68547587
1/26/2016 14:00,1/26/2016,14,4239514,272.3323544,30.52823794
1/26/2016 15:00,1/26/2016,15,4239515,272.62,31.046
1/26/2016 16:00,1/26/2016,16,4239516,272.3435817,30.54844709
1/26/2016 17:00,1/26/2016,17,4239517,272.04,30.002
1/26/2016 18:00,1/26/2016,18,4239518,271.79,29.552
1/26/2016 19:00,1/26/2016,19,4239519,271.77,29.516
1/26/2016 20:00,1/26/2016,20,4239520,271.772215,29.51998699
1/26/2016 21:00,1/26/2016,21,4239521,271.6500496,29.30008927
1/26/2016 22:00,1/26/2016,22,4239522,271.53,29.084
1/26/2016 23:00,1/26/2016,23,4239523,271.1431799,28.38772389
1/27/2016 0:00,1/27/2016,0,423960,270.86,27.878
1/27/2016 1:00,1/27/2016,1,423961,270.7080761,27.60453694
1/27/2016 2:00,1/27/2016,2,423962,270.55,27.32
1/27/2016 3:00,1/27/2016,3,423963,270.4525205,27.14453697
1/27/2016 4:00,1/27/2016,4,423964,270.35,26.96
1/27/2016 5:00,1/27/2016,5,423965,269.61,25.628
1/27/2016 6:00,1/27/2016,6,423966,269.42,25.286
1/27/2016 7:00,1/27/2016,7,423967,269.4210004,25.28780076
1/27/2016 8:00,1/27/2016,8,423968,269.63,25.664
1/27/2016 9:00,1/27/2016,9,423969,269.77,25.916
1/27/2016 10:00,1/27/2016,10,4239610,270.11,26.528
1/27/2016 11:00,1/27/2016,11,4239611,269.6842205,25.76159694
1/27/2016 12:00,1/27/2016,12,4239612,270.22,26.726
1/27/2016 13:00,1/27/2016,13,4239613,270.17,26.636
1/27/2016 14:00,1/27/2016,14,4239614,270.38,27.014
1/27/2016 15:00,1/27/2016,15,4239615,270.385544,27.02397923
1/27/2016 16:00,1/27/2016,16,4239616,270.4,27.05
1/27/2016 17:00,1/27/2016,17,4239617,271.0072288,28.1430119
1/27/2016 18:00,1/27/2016,18,4239618,271.59,29.192
1/27/2016 19:00,1/27/2016,19,4239619,273.14,31.982
1/27/2016 20:00,1/27/2016,20,4239620,273.1451111,31.9912
1/27/2016 21:00,1/27/2016,21,4239621,274.1,33.71
1/27/2016 22:00,1/27/2016,22,4239622,274.0995236,33.70914248
1/27/2016 23:00,1/27/2016,23,4239623,273.6707618,32.93737124
1/28/2016 0:00,1/28/2016,0,423970,273.65,32.9
1/28/2016 1:00,1/28/2016,1,423971,273.7868634,33.1463541
1/28/2016 2:00,1/28/2016,2,423972,273.93,33.404
1/28/2016 3:00,1/28/2016,3,423973,273.4,32.45
1/28/2016 4:00,1/28/2016,4,423974,273.65,32.9
1/28/2016 5:00,1/28/2016,5,423975,274.1,33.71
1/28/2016 6:00,1/28/2016,6,423976,274.15,33.8
1/28/2016 7:00,1/28/2016,7,423977,273.99,33.512
1/28/2016 8:00,1/28/2016,8,423978,274.071336,33.65840481
1/28/2016 9:00,1/28/2016,9,423979,273.58,32.774
1/28/2016 10:00,1/28/2016,10,4239710,273.4475264,32.53554749
1/28/2016 11:00,1/28/2016,11,4239711,273.31,32.288
1/28/2016 12:00,1/28/2016,12,4239712,273.03,31.784
1/28/2016 13:00,1/28/2016,13,4239713,273.07,31.856
1/28/2016 14:00,1/28/2016,14,4239714,273.82,33.206
1/28/2016 15:00,1/28/2016,15,4239715,274.99,35.312
1/28/2016 16:00,1/28/2016,16,4239716,274.993823,35.31888144
1/28/2016 17:00,1/28/2016,17,4239717,276.77,38.516
1/28/2016 18:00,1/28/2016,18,4239718,277.02,38.966
1/28/2016 19:00,1/28/2016,19,4239719,277.39,39.632
1/28/2016 20:00,1/28/2016,20,4239720,276.7354221,38.45375984
1/28/2016 21:00,1/28/2016,21,4239721,276.78,38.534
1/28/2016 22:00,1/28/2016,22,4239722,276.3800981,37.81417659
1/28/2016 23:00,1/28/2016,23,4239723,275.95,37.04
1/29/2016 0:00,1/29/2016,0,423980,275.1727981,35.64103652
1/29/2016 1:00,1/29/2016,1,423981,274.34,34.142
1/29/2016 2:00,1/29/2016,2,423982,273.3560279,32.37085028
1/29/2016 3:00,1/29/2016,3,423983,273.17,32.036
1/29/2016 4:00,1/29/2016,4,423984,272.28,30.434
1/29/2016 5:00,1/29/2016,5,423985,272.06,30.038
1/29/2016 6:00,1/29/2016,6,423986,271.69,29.372
1/29/2016 7:00,1/29/2016,7,423987,271.15,28.4
1/29/2016 8:00,1/29/2016,8,423988,270.82,27.806
1/29/2016 9:00,1/29/2016,9,423989,270.42,27.086
1/29/2016 10:00,1/29/2016,10,4239810,269.45,25.34
1/29/2016 11:00,1/29/2016,11,4239811,268.51,23.648
1/29/2016 12:00,1/29/2016,12,4239812,267.38,21.614
1/29/2016 13:00,1/29/2016,13,4239813,266.99,20.912
1/29/2016 14:00,1/29/2016,14,4239814,268.47,23.576
1/29/2016 15:00,1/29/2016,15,4239815,269.48,25.394
1/29/2016 16:00,1/29/2016,16,4239816,270.11,26.528
1/29/2016 17:00,1/29/2016,17,4239817,271.06,28.238
1/29/2016 18:00,1/29/2016,18,4239818,272.2,30.29
1/29/2016 19:00,1/29/2016,19,4239819,273.23,32.144
1/29/2016 20:00,1/29/2016,20,4239820,273.1661012,32.0289821
1/29/2016 21:00,1/29/2016,21,4239821,274.35,34.16
1/29/2016 22:00,1/29/2016,22,4239822,274.18,33.854
1/29/2016 23:00,1/29/2016,23,4239823,273.88,33.314
1/30/2016 0:00,1/30/2016,0,423990,273.7961716,33.16310892
1/30/2016 1:00,1/30/2016,1,423991,273.61,32.828
1/30/2016 2:00,1/30/2016,2,423992,273.84,33.242
1/30/2016 3:00,1/30/2016,3,423993,273.8415346,33.24476231
1/30/2016 4:00,1/30/2016,4,423994,274.27,34.016
1/30/2016 5:00,1/30/2016,5,423995,274.45,34.34
1/30/2016 6:00,1/30/2016,6,423996,275.26,35.798
1/30/2016 7:00,1/30/2016,7,423997,276.13,37.364
1/30/2016 8:00,1/30/2016,8,423998,275.73,36.644
1/30/2016 9:00,1/30/2016,9,423999,275.85,36.86
1/30/2016 10:00,1/30/2016,10,4239910,275.6,36.41
1/30/2016 11:00,1/30/2016,11,4239911,275.6380005,36.47840098
1/30/2016 12:00,1/30/2016,12,4239912,275.3171134,35.90080407
1/30/2016 13:00,1/30/2016,13,4239913,274.85,35.06
1/30/2016 14:00,1/30/2016,14,4239914,275.2927339,35.85692101
1/30/2016 15:00,1/30/2016,15,4239915,275.7138288,36.61489183
1/30/2016 16:00,1/30/2016,16,4239916,276.41,37.868
1/30/2016 17:00,1/30/2016,17,4239917,277.0898041,39.09164742
1/30/2016 18:00,1/30/2016,18,4239918,278.859557,42.27720253
1/30/2016 19:00,1/30/2016,19,4239919,280.4,45.05
1/30/2016 20:00,1/30/2016,20,4239920,279.6541798,43.7075236
1/30/2016 21:00,1/30/2016,21,4239921,281.37,46.796
1/30/2016 22:00,1/30/2016,22,4239922,280.7912828,45.754309
1/30/2016 23:00,1/30/2016,23,4239923,279.1456414,42.7921545
1/31/2016 0:00,1/31/2016,0,424000,277.34,39.542
1/31/2016 1:00,1/31/2016,1,424001,277.2632351,39.40382314
1/31/2016 2:00,1/31/2016,2,424002,276.9896175,38.91131157
1/31/2016 3:00,1/31/2016,3,424003,277.52,39.866
1/31/2016 4:00,1/31/2016,4,424004,277.5327386,39.88892943
1/31/2016 5:00,1/31/2016,5,424005,277.5783693,39.97106472
1/31/2016 6:00,1/31/2016,6,424006,277.96,40.658
1/31/2016 7:00,1/31/2016,7,424007,277.7681371,40.31264683
1/31/2016 8:00,1/31/2016,8,424008,277.12,39.146
1/31/2016 9:00,1/31/2016,9,424009,277.1004902,39.11088235
1/31/2016 10:00,1/31/2016,10,4240010,277.05,39.02
1/31/2016 11:00,1/31/2016,11,4240011,277.27,39.416
1/31/2016 12:00,1/31/2016,12,4240012,277.98,40.694
1/31/2016 13:00,1/31/2016,13,4240013,278.64,41.882
1/31/2016 14:00,1/31/2016,14,4240014,279.45,43.34
1/31/2016 15:00,1/31/2016,15,4240015,279.8926681,44.13680254
1/31/2016 16:00,1/31/2016,16,4240016,280.93,46.004
1/31/2016 17:00,1/31/2016,17,4240017,282.35,48.56
1/31/2016 18:00,1/31/2016,18,4240018,282.3442953,48.54973163
1/31/2016 19:00,1/31/2016,19,4240019,281.77,47.516
1/31/2016 20:00,1/31/2016,20,4240020,281.6788441,47.35191943
1/31/2016 21:00,1/31/2016,21,4240021,281.29,46.652
1/31/2016 22:00,1/31/2016,22,4240022,279.22,42.926
1/31/2016 23:00,1/31/2016,23,4240023,279.207011,42.90261981
2/1/2016 0:00,2/1/2016,0,424010,278.2772046,41.2289683
2/1/2016 1:00,2/1/2016,1,424011,277.33,39.524
2/1/2016 2:00,2/1/2016,2,424012,276.3223839,37.71029099
2/1/2016 3:00,2/1/2016,3,424013,276.23,37.544
2/1/2016 4:00,2/1/2016,4,424014,275.09,35.492
2/1/2016 5:00,2/1/2016,5,424015,275.0813712,35.47646812
2/1/2016 6:00,2/1/2016,6,424016,274.11,33.728
2/1/2016 7:00,2/1/2016,7,424017,273.66,32.918
2/1/2016 8:00,2/1/2016,8,424018,273.6319456,32.86750205
2/1/2016 9:00,2/1/2016,9,424019,273.11,31.928
2/1/2016 10:00,2/1/2016,10,4240110,272.6252133,31.05538386
2/1/2016 11:00,2/1/2016,11,4240111,272.11,30.128
2/1/2016 12:00,2/1/2016,12,4240112,272.0863238,30.0853829
2/1/2016 13:00,2/1/2016,13,4240113,272.06,30.038
2/1/2016 14:00,2/1/2016,14,4240114,272.7509641,31.28173531
2/1/2016 15:00,2/1/2016,15,4240115,272.57,30.956
2/1/2016 16:00,2/1/2016,16,4240116,273.8698144,33.29566599
2/1/2016 17:00,2/1/2016,17,4240117,275.31,35.888
2/1/2016 18:00,2/1/2016,18,4240118,278.41,41.468
2/1/2016 19:00,2/1/2016,19,4240119,279.38,43.214
2/1/2016 20:00,2/1/2016,20,4240120,279.340941,43.14369383
2/1/2016 21:00,2/1/2016,21,4240121,280.4,45.05
2/1/2016 22:00,2/1/2016,22,4240122,280.3755262,45.00594725
2/1/2016 23:00,2/1/2016,23,4240123,279.36,43.178
2/2/2016 0:00,2/2/2016,0,424020,274.33,34.124
2/2/2016 1:00,2/2/2016,1,424021,273.17,32.036
2/2/2016 2:00,2/2/2016,2,424022,273.4103125,32.46856256
2/2/2016 3:00,2/2/2016,3,424023,272.18,30.254
2/2/2016 4:00,2/2/2016,4,424024,271.78,29.534
2/2/2016 5:00,2/2/2016,5,424025,271.8046473,29.57836517
2/2/2016 6:00,2/2/2016,6,424026,272.46,30.758
2/2/2016 7:00,2/2/2016,7,424027,273.07,31.856
2/2/2016 8:00,2/2/2016,8,424028,273.1531176,32.00561163
2/2/2016 9:00,2/2/2016,9,424029,274.04,33.602
2/2/2016 10:00,2/2/2016,10,4240210,274.22,33.926
2/2/2016 11:00,2/2/2016,11,4240211,274.6,34.61
2/2/2016 12:00,2/2/2016,12,4240212,274.78,34.934
2/2/2016 13:00,2/2/2016,13,4240213,275.37,35.996
2/2/2016 14:00,2/2/2016,14,4240214,275.49,36.212
2/2/2016 15:00,2/2/2016,15,4240215,276.08,37.274
2/2/2016 16:00,2/2/2016,16,4240216,276.51,38.048
2/2/2016 17:00,2/2/2016,17,4240217,275.7818525,36.73733441
2/2/2016 18:00,2/2/2016,18,4240218,276.1,37.31
2/2/2016 19:00,2/2/2016,19,4240219,275.91,36.968
2/2/2016 20:00,2/2/2016,20,4240220,276.24,37.562
2/2/2016 21:00,2/2/2016,21,4240221,276.38,37.814
2/2/2016 22:00,2/2/2016,22,4240222,276.4663917,37.96950508
2/2/2016 23:00,2/2/2016,23,4240223,276.7,38.39
2/3/2016 0:00,2/3/2016,0,424030,276.4396388,37.92134982
2/3/2016 1:00,2/3/2016,1,424031,276.17,37.436
2/3/2016 2:00,2/3/2016,2,424032,276.6408742,38.28357355
2/3/2016 3:00,2/3/2016,3,424033,276.54,38.102
2/3/2016 4:00,2/3/2016,4,424034,276.54,38.102
2/3/2016 5:00,2/3/2016,5,424035,276.26,37.598
2/3/2016 6:00,2/3/2016,6,424036,276.25,37.58
2/3/2016 7:00,2/3/2016,7,424037,275.8,36.77
2/3/2016 8:00,2/3/2016,8,424038,275.828932,36.82207754
2/3/2016 9:00,2/3/2016,9,424039,275.7,36.59
2/3/2016 10:00,2/3/2016,10,4240310,275.35,35.96
2/3/2016 11:00,2/3/2016,11,4240311,275.32,35.906
2/3/2016 12:00,2/3/2016,12,4240312,275.42,36.086
2/3/2016 13:00,2/3/2016,13,4240313,275.39,36.032
2/3/2016 14:00,2/3/2016,14,4240314,275.3839116,36.02104088
2/3/2016 15:00,2/3/2016,15,4240315,275.98,37.094
2/3/2016 16:00,2/3/2016,16,4240316,275.99,37.112
2/3/2016 17:00,2/3/2016,17,4240317,276.01,37.148
2/3/2016 18:00,2/3/2016,18,4240318,275.74,36.662
2/3/2016 19:00,2/3/2016,19,4240319,275.7305894,36.64506097
2/3/2016 20:00,2/3/2016,20,4240320,275.34,35.942
2/3/2016 21:00,2/3/2016,21,4240321,274.41,34.268
2/3/2016 22:00,2/3/2016,22,4240322,274.4089341,34.26608133
2/3/2016 23:00,2/3/2016,23,4240323,273.77,33.116
2/4/2016 0:00,2/4/2016,0,424040,273.768833,33.11389941
2/4/2016 1:00,2/4/2016,1,424041,272.58,30.974
2/4/2016 2:00,2/4/2016,2,424042,272.5871652,30.9868973
2/4/2016 3:00,2/4/2016,3,424043,271.84,29.642
2/4/2016 4:00,2/4/2016,4,424044,271.4,28.85
2/4/2016 5:00,2/4/2016,5,424045,271.16,28.418
2/4/2016 6:00,2/4/2016,6,424046,270.74,27.662
2/4/2016 7:00,2/4/2016,7,424047,270.29,26.852
2/4/2016 8:00,2/4/2016,8,424048,270.03,26.384
2/4/2016 9:00,2/4/2016,9,424049,269.17,24.836
2/4/2016 10:00,2/4/2016,10,4240410,268.9,24.35
2/4/2016 11:00,2/4/2016,11,4240411,268.61,23.828
2/4/2016 12:00,2/4/2016,12,4240412,267.6,22.01
2/4/2016 13:00,2/4/2016,13,4240413,267.3,21.47
2/4/2016 14:00,2/4/2016,14,4240414,267.56,21.938
2/4/2016 15:00,2/4/2016,15,4240415,267.5696697,21.95540546
2/4/2016 16:00,2/4/2016,16,4240416,269.03,24.584
2/4/2016 17:00,2/4/2016,17,4240417,269.0308266,24.58548784
2/4/2016 18:00,2/4/2016,18,4240418,269.92,26.186
2/4/2016 19:00,2/4/2016,19,4240419,270.6919111,27.57543995
2/4/2016 20:00,2/4/2016,20,4240420,271.72,29.426
2/4/2016 21:00,2/4/2016,21,4240421,272.69,31.172
2/4/2016 22:00,2/4/2016,22,4240422,272.6840091,31.16121641
2/4/2016 23:00,2/4/2016,23,4240423,272.1705046,30.2369082
2/5/2016 0:00,2/5/2016,0,424050,271.67,29.336
2/5/2016 1:00,2/5/2016,1,424051,271.4404148,28.92274657
2/5/2016 2:00,2/5/2016,2,424052,271.21,28.508
2/5/2016 3:00,2/5/2016,3,424053,271.03,28.184
2/5/2016 4:00,2/5/2016,4,424054,271.0273827,28.17928878
